t_name,male_14A,male_14B,male_14C,male_14D,female_14A,female_14B,female_14C,female_14D,gene_name
FBtr0074775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grip84
FBtr0301307,0.0,0.0,0.0,0.211796,0.0,0.0,0.0,0.0,Grip84
FBtr0301308,0.0,0.0,0.0,1.753725,0.0,0.0,0.0,0.0,Grip84
FBtr0304448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mir-979
FBtr0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mir-979
FBtr0074727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,car
FBtr0331158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,car
FBtr0074728,4.688562999999999,4.393507,6.688272,7.299788,2.655707,5.156655000000001,12.474295,8.407597,car
FBtr0303999,36.319126000000004,34.145053999999995,17.046381,6.526346,5.5192,40.720146,19.163339999999998,1.600515,Tao
FBtr0304000,39.786235999999995,46.25547,6.549644,6.408655,9.8164,2.082565,10.806448,2.390637,Tao
FBtr0074773,4.469661,3.8346620000000002,0.781165,3.006264,5.616906,3.9362589999999997,1.884512,0.6348,Tao
FBtr0074774,51.444725,57.758739,8.777927,8.002419,42.531548,33.5853,13.493898000000002,12.373275,Tao
FBtr0336691,0.0,0.0,0.0,0.0,0.0,0.0,1.521152,0.0,Tao
FBtr0074771,52.429005000000004,49.802723,26.542389,13.577065,64.386955,60.278061,26.040295,13.344548999999999,Tao
FBtr0074772,1.2404389999999998,1.097701,0.0,0.0,9.229766,1.143101,2.280536,0.0,Tao
FBtr0336692,0.0,0.0,0.0,0.0,0.0,0.0,0.352191,0.0,Tao
FBtr0309237,12.666,9.194929,7.168183999999999,5.644305,10.068202000000001,11.337311,7.972188,23.184818,Tao
FBtr0308568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14218
FBtr0308569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14218
FBtr0074729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14204
FBtr0336898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14204
FBtr0074769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14219
FBtr0074730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14205
FBtr0074731,2145.058594,1823.291748,1875.8771969999998,2771.368652,2451.849365,1666.878784,1410.755249,1882.223389,RpS10b
FBtr0308192,210.44133,185.335464,175.984421,180.766922,45.476376,71.709282,290.812317,57.595135,RpS10b
FBtr0074732,0.0,0.0,0.0,11.049000999999999,18.304693,9.81082,6.87896,7.908607000000001,RpS10b
FBtr0344339,7.673667999999999,1.333075,2.701108,12.36721,8.310572,1.222899,5.177201999999999,1.394911,RpS10b
FBtr0307162,18.467371,16.723934,7.2074940000000005,4.380962,18.106379,13.802638,7.2022949999999994,4.850754,CG14220
FBtr0074768,26.292146999999996,23.161119,9.981719,6.067233,25.07568,19.115393,9.974519,6.717851,CG14220
FBtr0074733,71.512688,67.770905,61.804157,46.462032,84.196365,55.834258999999996,55.472252000000005,42.056179,CG14207
FBtr0074734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14207
FBtr0345918,64.25778199999999,60.895599,55.534164000000004,41.748489,75.654701,50.169907,49.844631,35.660595,CG14207
FBtr0307161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14207
FBtr0074738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shawn
FBtr0346617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler
FBtr0074736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler
FBtr0074737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shawn
FBtr0344069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shawn
FBtr0346616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tyler
FBtr0074739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shawn
FBtr0344070,28.487253000000003,29.883614,22.571507,19.59466,49.269669,23.036306,18.837349,16.355846,CG14210
FBtr0074740,28.085318,29.461977,22.253035999999998,19.318193,48.574505,22.711281,18.571568,16.125076,CG14210
FBtr0074767,0.0,0.6688930000000001,0.702386,0.749199,0.0,0.581754,1.334514,0.9535889999999999,Tim9b
FBtr0100291,0.0,0.6688930000000001,0.702386,0.749199,0.0,0.581754,1.334515,0.9535889999999999,CG12788
FBtr0332487,0.0,0.0,0.48964799999999997,0.7809619999999999,0.0,0.0,0.218439,0.0,CG12788
FBtr0344071,0.0,0.739747,0.776788,0.828559,0.0,0.643378,1.475876,1.0546,CG12788
FBtr0344072,0.0,0.739747,0.776787,8.567988,0.0,0.643378,1.475876,1.0546,Tim9b
FBtr0290086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14221
FBtr0332485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14221
FBtr0074763,100.970276,111.475792,120.92546100000001,159.11393700000002,113.246925,111.412231,104.493126,116.48432199999999,NAA20
FBtr0332482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAA20
FBtr0332483,0.0,1.063281,0.0,2.385752,1.9478330000000001,1.683728,0.9689549999999999,0.0,NAA20
FBtr0332484,2.8929259999999997,0.0,0.0,0.0,2.282123,0.0,0.9695889999999999,0.0,NAA20
FBtr0074741,13.498346,14.182795,10.527115,0.0,2.820489,14.614135000000001,6.372547,5.351815,MKP-4
FBtr0332481,17.536694,18.425913,13.676549,0.0,28.394096,18.986298,11.011449,6.952936,MKP-4
FBtr0074742,2.698898,0.727466,0.45221000000000006,6.9622839999999995,0.529315,0.829448,1.905714,2.5545080000000002,CG14212
FBtr0334278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e(y)3
FBtr0074762,74.75341800000001,63.658413,34.740543,12.090826,43.279358,66.744682,43.009655,33.346965999999995,e(y)3
FBtr0334279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e(y)3
FBtr0334280,0.0,0.0,0.0,0.0,0.0,0.0,3.4272379999999996,0.0,e(y)3
FBtr0334281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e(y)3
FBtr0334277,0.0,6.034374,3.270763,0.0,2.272672,0.0,0.0,1.8137590000000001,Rcd-1
FBtr0074743,12.33177,10.615979,18.537764000000003,8.699258,12.974598,16.164167000000003,13.905554,1.549339,Rcd-1
FBtr0074744,120.026596,109.724373,132.23551899999998,67.407501,149.829163,111.644676,123.726326,87.229958,Rcd-1
FBtr0074761,55.430969,48.622551,30.950840000000003,31.205322,54.492259999999995,35.175391999999995,26.2925,24.321182,CG12237
FBtr0074745,39.545349,35.191601,34.103519,37.716278,55.579712,21.759157000000002,19.342209,24.024694,Sec61gamma
FBtr0340610,33.403835,29.72624,28.807142,31.858826,46.948013,18.379892,16.338306,20.293587,Sec61gamma
FBtr0344986,1.06913,1.8460419999999997,0.9028219999999999,1.6151309999999999,1.444242,1.104431,1.3847049999999999,1.470367,Sec61gamma
FBtr0074760,11.851691,8.835125999999999,4.09196,4.117918,7.2677190000000005,5.981008,5.312587000000001,9.201342,Arp10
FBtr0345991,6.4693309999999995,7.903297,3.660387,3.6836059999999997,6.501203,5.350199,4.752275,1.825172,Arp10
FBtr0340614,8.174769,8.353867,2.432004,0.0,6.092062,5.5492300000000006,3.77675,2.824522,Ranbp21
FBtr0074759,9.260015,9.462887,2.754865,0.0,6.900815,6.285921,4.717263,3.199493,Ranbp21
FBtr0074746,24.602196,2.361361,24.398451,14.554210999999999,17.552061,32.411575,15.801829999999999,22.91025,CG14215
FBtr0345016,25.112061999999998,52.912806999999994,24.904099,14.855841,17.915819,33.083290000000005,55.508635999999996,24.747738000000002,CG14215
FBtr0332891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14223
FBtr0332890,11.907244,11.851187,0.0,0.0,8.482641000000001,7.469042,1.6772099999999999,0.0,CG14223
FBtr0074758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565085,CG14223
FBtr0344152,13.815141,13.878863,8.441704,12.627142999999998,13.345479999999998,7.489339999999999,10.510178999999999,14.643839000000002,Ssu72
FBtr0074747,8.645522999999999,8.685399,5.282824,7.902073,7.586232000000001,4.686833,4.070917,6.869172,Ssu72
FBtr0332889,0.0,0.0,0.0,0.0,0.0,0.797077,0.0,0.0,Ssu72
FBtr0340613,3.33037,2.598632,2.086379,1.908282,3.635906,2.724159,1.102409,1.153175,CR44512
FBtr0074748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zw
FBtr0074749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zw
FBtr0340611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Zw
FBtr0308570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,et
FBtr0308571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,et
FBtr0074756,123.445435,114.338356,157.067566,97.803688,90.479462,145.483078,173.336288,160.157974,dome
FBtr0074750,69.89181500000001,51.177433,73.35260799999999,23.744453,60.348091000000004,126.59585600000001,126.525093,66.187515,Ubqn
FBtr0340612,45.122486,44.938831,45.004475,16.415705,37.967175,8.004168,6.082611,40.191559000000005,Ubqn
FBtr0300350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14227
FBtr0345992,13.976529000000001,7.220661,0.0,0.0,0.0,4.096931,3.1219490000000003,6.308239,Mer
FBtr0074754,24.558195,9.808328,0.0,0.0,0.0,5.565148000000001,4.240762,8.568921000000001,Mer
FBtr0335023,12.935257,13.083203999999999,5.621404,0.472438,14.686544,6.499649,7.556595,0.790245,CG14229
FBtr0074753,16.522070000000003,16.711044,14.603828,3.432629,18.758972,16.514732000000002,9.651962,5.16406,CG14229
FBtr0344968,13.31455,13.466834,5.786235,0.48628999999999994,15.117191,6.690235,7.778174000000001,0.813416,CG14229
FBtr0074751,122.35039499999999,119.12024699999999,130.286728,247.325211,130.80571,124.43784299999999,117.35092900000001,134.297791,Cdc42
FBtr0309214,81.959457,79.795662,87.27580999999999,12.163502000000001,87.623451,83.35778,78.610443,89.96270799999999,Cdc42
FBtr0309215,0.0,0.0,0.0,0.0,0.0,0.0,0.8349989999999999,0.940558,Cdc42
FBtr0309217,2.578489,0.0,1.879144,2.7433560000000003,0.0,1.558883,2.304749,2.172371,CG14231
FBtr0074814,2.9792,0.0,2.171173,3.1696880000000003,0.0,1.8011419999999998,2.662919,2.509968,CG14231
FBtr0074813,0.0,0.0,4.7373389999999995,0.0,0.0,0.0,5.197538,0.0,CG14232
FBtr0309218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14232
FBtr0074787,58.293457,53.588958999999996,8.386236,12.113026,45.551712,35.116890000000005,10.703383,12.060881,CG14230
FBtr0074812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meso18E
FBtr0301703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meso18E
FBtr0339435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meso18E
FBtr0339436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meso18E
FBtr0343773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44889
FBtr0074788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12531
FBtr0335043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12531
FBtr0074789,77.890289,65.06725300000001,59.98555,34.127201,59.456897999999995,69.284462,50.773178,49.618435,AP-1-2beta
FBtr0074790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG14234
FBtr0308683,10.714666000000001,1.90579,3.029163,0.0,0.0,0.0,1.8591779999999998,2.871461,CoVIb
FBtr0074815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CoVIb
FBtr0074816,92.922989,128.235352,145.985153,93.577866,189.826889,79.423416,118.140984,75.561134,CoVIb
FBtr0074817,91.10880300000001,124.534843,107.77609299999999,66.208748,159.793045,102.36511999999999,69.506615,75.881111,CoVIb
FBtr0331747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG18809
FBtr0074810,1.0456590000000001,5.09621,0.0,0.0,2.497348,6.818258999999999,3.3606510000000003,0.7936439999999999,CG18809
FBtr0074811,19.937569,19.413679000000002,13.603786999999999,0.0,26.767769,15.566752,12.311324,11.451625,CG18809
FBtr0331746,0.0,0.19813599999999998,0.156529,0.085965,0.15227000000000002,1.1014959999999998,0.175204,0.6266579999999999,CG18809
FBtr0091935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rpp20
FBtr0091936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG33932
FBtr0346040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rpp20
FBtr0346041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG33932
FBtr0346043,1.5498299999999998,0.0,0.0,2.705346,0.0,2.121557,1.504666,1.482777,CR45501
FBtr0346042,21.552376000000002,15.162320999999999,5.143233,4.449533,15.682088,8.428671000000001,4.465478,3.753965,parvin
FBtr0074793,22.019087,15.490654999999999,5.254608999999999,4.545886,16.021677,12.499794,4.562176999999999,3.8352559999999998,parvin
FBtr0331763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alr
FBtr0074794,5.9367779999999994,4.319018,0.0,4.164958,6.07405,0.0,0.0,6.563451,Alr
FBtr0074795,24.470381,21.685215,9.678583,5.828016000000001,7.129455999999999,15.018436999999999,10.631216,0.0,Pmp70
FBtr0335155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pmp70
FBtr0335157,3.13047,1.6825970000000001,5.172839,2.580833,4.648216000000001,2.071325,11.340035,11.521961,Pmp70
FBtr0335156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pmp70
FBtr0074809,31.435246000000003,35.545035999999996,21.360794,20.524946,22.156437,33.759212,22.638889000000002,31.392286,CG12702
FBtr0335137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12702
FBtr0346378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12702
FBtr0307537,4.240796,1.681129,0.0,0.577025,2.049458,2.660514,0.8033170000000001,0.0,vfl
FBtr0345014,50.479607,6.048615,8.179819,4.944744999999999,69.38282,26.778675,8.216141,3.772672,vfl
FBtr0074807,70.204376,95.746933,63.40849300000001,31.567743,29.07184,153.140778,107.218781,58.195202,vfl
FBtr0074808,47.632938,5.724668,7.7417300000000004,4.837109,28.756462,25.344484,7.776108,3.570619,vfl
FBtr0344733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,vfl
FBtr0343760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR44885
FBtr0074796,0.0,0.0,0.540995,0.0,0.0,0.37893899999999997,0.700049,0.366142,SkpD
FBtr0074797,0.176248,0.0,2.329413,0.0,0.0,0.395206,0.182525,2.634832,SkpC
FBtr0074806,0.0,0.0,0.142213,0.731665,0.0,0.0,0.0,0.0,SkpE
FBtr0074805,0.0,11.739935000000001,0.0,3.3608059999999997,0.0,1.991655,2.652082,6.424222,pico
FBtr0303996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pico
FBtr0303995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pico
FBtr0074804,21.798942999999998,0.0,2.678342,0.0,0.0,5.473114,1.358041,0.0,pico
FBtr0074798,11.872877,3.408617,8.593755,8.31687,6.978464999999999,2.686833,14.302857000000001,29.865526000000003,Nup205
FBtr0074799,63.967739,65.727592,64.985321,16.757076,21.247435,81.30818199999999,55.776545999999996,34.187709999999996,Nup205
FBtr0289978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG15618
FBtr0308650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG15618
FBtr0074800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0332993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0306520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0306521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0074802,0.0,0.101655,0.0,0.0,0.0,0.0,0.130695,0.0,amn
FBtr0306522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0100839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0074801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0306523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers
FBtr0346035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45486
FBtr0307588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR32821
FBtr0346022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45495
FBtr0346034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45487
FBtr0307587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43377
FBtr0346023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45496
FBtr0346033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45488
FBtr0307586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43378
FBtr0346032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45489
FBtr0307585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43379
FBtr0346024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45497
FBtr0346031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45490
FBtr0307584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43380
FBtr0346030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45491
FBtr0307583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43381
FBtr0346025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45498
FBtr0346029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45492
FBtr0307582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43382
FBtr0346028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45493
FBtr0307581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43383
FBtr0346027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG45494
FBtr0307580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR43384
FBtr0346026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG43784
FBtr0070036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG12655
FBtr0307555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nep3
FBtr0070000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nep3
FBtr0307554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nep3
FBtr0070035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17003
FBtr0070034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0343167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0343168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0343169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0343170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0343171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dop2R
FBtr0070001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tRNA:CR32826
FBtr0070002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG9570
FBtr0346320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45628
FBtr0070032,15.349235,8.64603,0.938009,0.0,6.083856,5.6043389999999995,0.994768,0.0,fd19B
FBtr0070003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Or19b
FBtr0301573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG42581
FBtr0301572,0.0,0.0,0.0,0.0,0.0,0.0,0.24944899999999998,0.515429,karr
FBtr0301576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34331
FBtr0343165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34331
FBtr0343166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG15322
FBtr0301569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG15322
FBtr0301570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG42583
FBtr0112534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG34332
FBtr0070029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Or19a
FBtr0070006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG9572
FBtr0303256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG9572
FBtr0343173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG9572
FBtr0333549,29.677668,29.819319,30.802395,12.256756,31.280584,34.024364,21.086958,14.4546,Rab35
FBtr0070028,37.708096000000005,37.888077,39.137161,15.573288,39.744751,43.230965000000005,26.792840999999996,18.365845,Rab35
FBtr0303258,53.841351,50.205921000000004,50.951778000000004,20.274515,55.532192,56.281399,34.881001,23.910082,Rab35
FBtr0333548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rab35
FBtr0070027,0.0,0.0,3.3784110000000003,4.4168330000000005,0.0,0.0,3.8242559999999997,3.4706050000000004,Phf7
FBtr0333547,0.0,0.0,0.0,1.4454690000000001,0.0,0.0,0.0,3.083873,Phf7
FBtr0333546,0.0,0.0,0.0,1.634399,0.0,0.0,0.0,0.0,Phf7
FBtr0070007,1.907709,2.9946610000000002,0.0,3.8991510000000003,4.322807,0.0,2.690787,0.0,CG9577
FBtr0070026,48.991634000000005,40.854996,43.885445000000004,33.709484,46.364105,42.786209,40.15424,36.101013,CG9581
FBtr0070008,2.854282,6.927492,0.962192,0.0,0.0,4.486434,0.0,0.0,CG9578
FBtr0070025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AnxB10
FBtr0301931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AnxB10
FBtr0089604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic1
FBtr0310275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic1
FBtr0344321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR33491
FBtr0345926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic2
FBtr0345925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic2
FBtr0089610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic2
FBtr0344320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR33496
FBtr0346677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic3
FBtr0346676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic3
FBtr0346675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic3
FBtr0344319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR33487
FBtr0346678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sdic4
FBtr0344318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR33498
FBtr0089398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0340360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0340361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0089409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sw
FBtr0345965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45465
FBtr0345966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45465
FBtr0306737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,obst-A
FBtr0077334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,obst-A
FBtr0077335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peritrophin-A
FBtr0077336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peritrophin-A
FBtr0308243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peritrophin-A
FBtr0077341,34.717484000000006,30.300542999999998,17.676834,10.198349,27.845131,25.630514,19.333916000000002,13.801207999999999,CG17068
FBtr0077337,160.457809,170.011551,181.240952,106.873329,160.629105,192.857086,157.973892,160.945251,Rab10
FBtr0077340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17065
FBtr0301568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17065
FBtr0345924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG17065
FBtr0301567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG42577
FBtr0077339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Inx6
FBtr0346047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45504
FBtr0346046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR45505
FBtr0335041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1504
FBtr0335042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1504
FBtr0306678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1504
FBtr0335040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1504
FBtr0077297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CG1631
FBtr0347301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR46072
FBtr0077332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096915,CG12679
FBtr0112509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CR34311
FBtr0302241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jb
FBtr0077298,60.135906000000006,43.8661,32.766644,39.27446,60.927841,40.243469,26.748461,28.489525,l(1)G0004
FBtr0077330,0.0,0.0,0.0,0.0,0.0,0.0,2.315527,0.0,Syx16
FBtr0301344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HERC2
